cve,modAV
CVE-2006-5561,NETWORK
CVE-2006-5562,NETWORK
CVE-2006-5563,NETWORK
CVE-2006-5564,NETWORK
CVE-2006-5565,NETWORK
CVE-2006-5566,NETWORK
CVE-2006-5567,NETWORK
CVE-2006-5568,NETWORK
CVE-2006-5569,NETWORK
CVE-2006-5570,NETWORK
CVE-2006-5571,NETWORK
CVE-2006-5574,NETWORK
CVE-2006-5577,NETWORK
CVE-2006-5578,NETWORK
CVE-2006-5579,NETWORK
CVE-2006-5581,NETWORK
CVE-2006-5583,NETWORK
CVE-2006-5584,NETWORK
CVE-2006-5585,LOCAL
CVE-2006-5586,LOCAL
CVE-2006-5587,NETWORK
CVE-2006-5588,NETWORK
CVE-2006-5589,NETWORK
CVE-2006-5590,NETWORK
CVE-2006-5591,NETWORK
CVE-2006-5592,NETWORK
CVE-2006-5593,NETWORK
CVE-2006-5594,NETWORK
CVE-2006-5595,NETWORK
CVE-2006-5596,NETWORK
CVE-2006-5597,NETWORK
CVE-2006-5598,NETWORK
CVE-2006-5599,NETWORK
CVE-2006-5600,LOCAL
CVE-2006-5601,NETWORK
CVE-2006-5602,NETWORK
CVE-2006-5603,NETWORK
CVE-2006-5604,NETWORK
CVE-2006-5605,NETWORK
CVE-2006-5606,NETWORK
CVE-2006-5607,NETWORK
CVE-2006-5608,NETWORK
CVE-2006-5609,NETWORK
CVE-2006-5610,NETWORK
CVE-2006-5611,NETWORK
CVE-2006-5612,NETWORK
CVE-2006-5613,NETWORK
CVE-2006-5614,NETWORK
CVE-2006-5615,NETWORK
CVE-2006-5616,NETWORK
CVE-2006-5617,NETWORK
CVE-2006-5618,NETWORK
CVE-2006-5619,LOCAL
CVE-2006-5620,NETWORK
CVE-2006-5621,NETWORK
CVE-2006-5622,NETWORK
CVE-2006-5623,NETWORK
CVE-2006-5624,NETWORK
CVE-2006-5625,NETWORK
CVE-2006-5626,NETWORK
CVE-2006-5627,NETWORK
CVE-2006-5628,NETWORK
CVE-2006-5629,NETWORK
CVE-2006-5630,NETWORK
CVE-2006-5631,NETWORK
CVE-2006-5632,NETWORK
CVE-2006-5633,NETWORK
CVE-2006-5634,NETWORK
CVE-2006-5635,NETWORK
CVE-2006-5636,NETWORK
CVE-2006-5637,NETWORK
CVE-2006-5638,NETWORK
CVE-2006-5639,NETWORK
CVE-2006-5640,NETWORK
CVE-2006-5641,NETWORK
CVE-2006-5642,NETWORK
CVE-2006-5643,NETWORK
CVE-2006-5645,NETWORK
CVE-2006-5646,NETWORK
CVE-2006-5647,NETWORK
CVE-2006-5648,LOCAL
CVE-2006-5649,LOCAL
CVE-2006-5650,NETWORK
CVE-2006-5651,NETWORK
CVE-2006-5652,NETWORK
CVE-2006-5653,NETWORK
CVE-2006-5654,NETWORK
CVE-2006-5655,NETWORK
CVE-2006-5656,NETWORK
CVE-2006-5657,NETWORK
CVE-2006-5658,NETWORK
CVE-2006-5659,LOCAL
CVE-2006-5660,NETWORK
CVE-2006-5661,NETWORK
CVE-2006-5662,NETWORK
CVE-2006-5663,LOCAL
CVE-2006-5664,LOCAL
CVE-2006-5665,NETWORK
CVE-2006-5666,NETWORK
CVE-2006-5667,NETWORK
CVE-2006-5668,NETWORK
CVE-2006-5669,NETWORK
CVE-2006-5670,NETWORK
CVE-2006-5671,NETWORK
CVE-2006-5672,NETWORK
CVE-2006-5673,NETWORK
CVE-2006-5674,NETWORK
CVE-2006-5675,NETWORK
CVE-2006-5676,NETWORK
CVE-2006-5677,LOCAL
CVE-2006-5678,NETWORK
CVE-2006-5679,LOCAL
CVE-2006-5680,NETWORK
CVE-2006-5681,NETWORK
CVE-2006-5701,LOCAL
CVE-2006-5702,NETWORK
CVE-2006-5703,NETWORK
CVE-2006-5704,LOCAL
CVE-2006-5705,NETWORK
CVE-2006-5706,LOCAL
CVE-2006-5707,NETWORK
CVE-2006-5708,NETWORK
CVE-2006-5709,NETWORK
CVE-2006-5710,NETWORK
CVE-2006-5711,NETWORK
CVE-2006-5712,NETWORK
CVE-2006-5713,NETWORK
CVE-2006-5714,NETWORK
CVE-2006-5715,NETWORK
CVE-2006-5716,NETWORK
CVE-2006-5717,NETWORK
CVE-2006-5718,NETWORK
CVE-2006-5719,NETWORK
CVE-2006-5720,NETWORK
CVE-2006-5721,LOCAL
CVE-2006-5722,NETWORK
CVE-2006-5723,NETWORK
CVE-2006-5724,LOCAL
CVE-2006-5725,NETWORK
CVE-2006-5726,LOCAL
CVE-2006-5727,NETWORK
CVE-2006-5728,NETWORK
CVE-2006-5729,NETWORK
CVE-2006-5730,NETWORK
CVE-2006-5731,NETWORK
CVE-2006-5732,NETWORK
CVE-2006-5733,NETWORK
CVE-2006-5734,NETWORK
CVE-2006-5735,NETWORK
CVE-2006-5736,NETWORK
CVE-2006-5737,LOCAL
CVE-2006-5738,NETWORK
CVE-2006-5739,NETWORK
CVE-2006-5740,NETWORK
CVE-2006-5741,NETWORK
CVE-2006-5742,NETWORK
CVE-2006-5743,NETWORK
CVE-2006-5744,NETWORK
CVE-2006-5745,NETWORK
CVE-2006-5746,NETWORK
CVE-2006-5747,NETWORK
CVE-2006-5748,NETWORK
CVE-2006-5749,LOCAL
CVE-2006-5750,NETWORK
CVE-2006-5751,LOCAL
CVE-2006-5752,NETWORK
CVE-2006-5753,LOCAL
CVE-2006-5754,LOCAL
CVE-2006-5755,LOCAL
CVE-2006-5757,LOCAL
CVE-2006-5758,LOCAL
CVE-2006-5759,NETWORK
CVE-2006-5760,NETWORK
CVE-2006-5761,NETWORK
CVE-2006-5762,NETWORK
CVE-2006-5763,NETWORK
CVE-2006-5764,NETWORK
CVE-2006-5765,NETWORK
CVE-2006-5766,NETWORK
CVE-2006-5767,NETWORK
CVE-2006-5768,NETWORK
CVE-2006-5769,NETWORK
CVE-2006-5770,NETWORK
CVE-2006-5771,NETWORK
CVE-2006-5772,NETWORK
CVE-2006-5773,NETWORK
CVE-2006-5774,NETWORK
CVE-2006-5775,NETWORK
CVE-2006-5776,NETWORK
CVE-2006-5777,NETWORK
CVE-2006-5778,LOCAL
CVE-2006-5779,NETWORK
CVE-2006-5780,NETWORK
CVE-2006-5781,NETWORK
CVE-2006-5782,NETWORK
CVE-2006-5783,NETWORK
CVE-2006-5784,LOCAL
CVE-2006-5785,NETWORK
CVE-2006-5786,NETWORK
CVE-2006-5787,NETWORK
CVE-2006-5788,NETWORK
CVE-2006-5789,NETWORK
CVE-2006-5790,NETWORK
CVE-2006-5791,NETWORK
CVE-2006-5792,NETWORK
CVE-2006-5793,NETWORK
CVE-2006-5794,NETWORK
CVE-2006-5795,NETWORK
CVE-2006-5796,NETWORK
CVE-2006-5797,NETWORK
CVE-2006-5798,NETWORK
CVE-2006-5799,NETWORK
CVE-2006-5800,NETWORK
CVE-2006-5801,NETWORK
CVE-2006-5802,NETWORK
CVE-2006-5803,NETWORK
CVE-2006-5804,NETWORK
CVE-2006-5805,NETWORK
CVE-2006-5806,LOCAL
CVE-2006-5807,LOCAL
CVE-2006-5808,LOCAL
CVE-2006-5809,NETWORK
CVE-2006-5810,NETWORK
CVE-2006-5811,NETWORK
CVE-2006-5812,NETWORK
CVE-2006-5813,NETWORK
CVE-2006-5814,NETWORK
CVE-2006-5815,NETWORK
CVE-2006-5816,NETWORK
CVE-2006-5817,LOCAL
CVE-2006-5818,LOCAL
CVE-2006-5819,NETWORK
CVE-2006-5820,NETWORK
CVE-2006-5821,NETWORK
CVE-2006-5822,NETWORK
CVE-2006-5823,LOCAL
CVE-2006-5824,LOCAL
CVE-2006-5825,NETWORK
CVE-2006-5826,NETWORK
CVE-2006-5827,NETWORK
CVE-2006-5828,NETWORK
CVE-2006-5829,NETWORK
CVE-2006-5830,NETWORK
CVE-2006-5831,NETWORK
CVE-2006-5832,NETWORK
CVE-2006-5833,NETWORK
CVE-2006-5834,NETWORK
CVE-2006-5835,NETWORK
CVE-2006-5836,LOCAL
CVE-2006-5837,NETWORK
CVE-2006-5838,NETWORK
CVE-2006-5839,NETWORK
CVE-2006-5840,NETWORK
CVE-2006-5841,NETWORK
CVE-2006-5842,LOCAL
CVE-2006-5843,NETWORK
CVE-2006-5844,NETWORK
CVE-2006-5845,NETWORK
CVE-2006-5846,NETWORK
CVE-2006-5847,NETWORK
CVE-2006-5849,NETWORK
CVE-2006-5850,NETWORK
CVE-2006-5851,LOCAL
CVE-2006-5852,LOCAL
CVE-2006-5853,NETWORK
CVE-2006-5854,NETWORK
CVE-2006-5855,NETWORK
CVE-2006-5856,NETWORK
CVE-2006-5857,NETWORK
CVE-2006-5858,NETWORK
CVE-2006-5859,NETWORK
CVE-2006-5860,NETWORK
CVE-2006-5861,NETWORK
CVE-2006-5862,LOCAL
CVE-2006-5863,NETWORK
CVE-2006-5864,NETWORK
CVE-2006-5865,NETWORK
CVE-2006-5866,NETWORK
CVE-2006-5867,NETWORK
CVE-2006-5868,NETWORK
CVE-2006-5869,NETWORK
CVE-2006-5870,NETWORK
CVE-2006-5871,LOCAL
CVE-2006-5872,NETWORK
CVE-2006-5873,NETWORK
CVE-2006-5874,NETWORK
CVE-2006-5875,NETWORK
CVE-2006-5876,NETWORK
CVE-2006-5877,NETWORK
CVE-2006-5878,NETWORK
CVE-2006-5879,NETWORK
CVE-2006-5880,NETWORK
CVE-2006-5881,NETWORK
CVE-2006-5882,ADJACENT_NETWORK
CVE-2006-5883,NETWORK
CVE-2006-5884,NETWORK
CVE-2006-5885,NETWORK
CVE-2006-5886,NETWORK
CVE-2006-5887,NETWORK
CVE-2006-5888,NETWORK
CVE-2006-5889,NETWORK
CVE-2006-5890,NETWORK
CVE-2006-5891,NETWORK
CVE-2006-5892,NETWORK
CVE-2006-5893,NETWORK
CVE-2006-5894,NETWORK
CVE-2006-5895,NETWORK
CVE-2006-5896,NETWORK
CVE-2006-5897,NETWORK
CVE-2006-5898,NETWORK
CVE-2006-5899,NETWORK
CVE-2006-5900,NETWORK
CVE-2006-5901,NETWORK
CVE-2006-5902,NETWORK
CVE-2006-5903,NETWORK
CVE-2006-5904,NETWORK
CVE-2006-5905,NETWORK
CVE-2006-5906,NETWORK
CVE-2006-5907,NETWORK
CVE-2006-5908,NETWORK
CVE-2006-5909,NETWORK
CVE-2006-5910,NETWORK
CVE-2006-5911,NETWORK
CVE-2006-5912,NETWORK
CVE-2006-5913,NETWORK
CVE-2006-5914,NETWORK
CVE-2006-5915,NETWORK
CVE-2006-5916,NETWORK
CVE-2006-5917,NETWORK
CVE-2006-5918,NETWORK
CVE-2006-5919,NETWORK
CVE-2006-5920,NETWORK
CVE-2006-5921,NETWORK
CVE-2006-5922,NETWORK
CVE-2006-5923,NETWORK
CVE-2006-5924,NETWORK
CVE-2006-5925,NETWORK
CVE-2006-5926,NETWORK
CVE-2006-5927,NETWORK
CVE-2006-5928,NETWORK
CVE-2006-5929,NETWORK
CVE-2006-5930,NETWORK
CVE-2006-5931,NETWORK
CVE-2006-5932,NETWORK
CVE-2006-5933,NETWORK
CVE-2006-5934,NETWORK
CVE-2006-5935,NETWORK
CVE-2006-5936,NETWORK
CVE-2006-5937,NETWORK
CVE-2006-5938,NETWORK
CVE-2006-5939,NETWORK
CVE-2006-5940,NETWORK
CVE-2006-5942,NETWORK
CVE-2006-5943,NETWORK
CVE-2006-5944,NETWORK
CVE-2006-5945,NETWORK
CVE-2006-5946,NETWORK
CVE-2006-5947,NETWORK
CVE-2006-5948,NETWORK
CVE-2006-5949,NETWORK
CVE-2006-5950,NETWORK
CVE-2006-5951,NETWORK
CVE-2006-5952,NETWORK
CVE-2006-5953,NETWORK
CVE-2006-5954,NETWORK
CVE-2006-5955,NETWORK
CVE-2006-5956,LOCAL
CVE-2006-5957,NETWORK
CVE-2006-5958,NETWORK
CVE-2006-5959,NETWORK
CVE-2006-5960,NETWORK
CVE-2006-5961,NETWORK
CVE-2006-5962,NETWORK
CVE-2006-5963,NETWORK
CVE-2006-5964,NETWORK
CVE-2006-5965,LOCAL
CVE-2006-5966,NETWORK
CVE-2006-5967,NETWORK
CVE-2006-5968,LOCAL
CVE-2006-5969,LOCAL
CVE-2006-5970,NETWORK
CVE-2006-5971,NETWORK
CVE-2006-5972,NETWORK
CVE-2006-5973,NETWORK
CVE-2006-5974,NETWORK
CVE-2006-5975,NETWORK
CVE-2006-5976,NETWORK
CVE-2006-5977,NETWORK
CVE-2006-5978,NETWORK
CVE-2006-5979,NETWORK
CVE-2006-5980,NETWORK
CVE-2006-5981,NETWORK
CVE-2006-5982,NETWORK
CVE-2006-5983,NETWORK
CVE-2006-5984,NETWORK
CVE-2006-5985,NETWORK
CVE-2006-5986,NETWORK
CVE-2006-5987,NETWORK
CVE-2006-5988,NETWORK
CVE-2006-5989,NETWORK
CVE-2006-5990,NETWORK
CVE-2006-5991,NETWORK
CVE-2006-5994,NETWORK
CVE-2006-6007,NETWORK
CVE-2006-6008,NETWORK
CVE-2006-6009,NETWORK
CVE-2006-6010,NETWORK
CVE-2006-6011,NETWORK
CVE-2006-6012,NETWORK
CVE-2006-6013,LOCAL
CVE-2006-6014,LOCAL
CVE-2006-6015,NETWORK
CVE-2006-6016,NETWORK
CVE-2006-6017,NETWORK
CVE-2006-6018,NETWORK
CVE-2006-6019,NETWORK
CVE-2006-6020,NETWORK
CVE-2006-6021,NETWORK
CVE-2006-6022,NETWORK
CVE-2006-6023,NETWORK
CVE-2006-6024,NETWORK
CVE-2006-6025,NETWORK
CVE-2006-6026,NETWORK
CVE-2006-6027,NETWORK
CVE-2006-6028,NETWORK
CVE-2006-6029,NETWORK
CVE-2006-6030,NETWORK
CVE-2006-6031,NETWORK
CVE-2006-6032,NETWORK
CVE-2006-6033,NETWORK
CVE-2006-6034,NETWORK
CVE-2006-6035,NETWORK
CVE-2006-6036,NETWORK
CVE-2006-6037,NETWORK
CVE-2006-6038,NETWORK
CVE-2006-6039,NETWORK
CVE-2006-6040,NETWORK
CVE-2006-6041,NETWORK
CVE-2006-6042,NETWORK
CVE-2006-6043,NETWORK
CVE-2006-6044,NETWORK
CVE-2006-6045,NETWORK
CVE-2006-6046,NETWORK
CVE-2006-6047,NETWORK
CVE-2006-6048,NETWORK
CVE-2006-6049,NETWORK
CVE-2006-6050,NETWORK
CVE-2006-6051,NETWORK
CVE-2006-6052,NETWORK
CVE-2006-6053,LOCAL
CVE-2006-6054,LOCAL
CVE-2006-6055,NETWORK
CVE-2006-6056,LOCAL
CVE-2006-6057,LOCAL
CVE-2006-6058,LOCAL
CVE-2006-6059,NETWORK
CVE-2006-6060,LOCAL
CVE-2006-6061,NETWORK
CVE-2006-6062,NETWORK
CVE-2006-6063,NETWORK
CVE-2006-6064,NETWORK
CVE-2006-6065,NETWORK
CVE-2006-6066,NETWORK
CVE-2006-6067,NETWORK
CVE-2006-6068,NETWORK
CVE-2006-6069,NETWORK
CVE-2006-6070,NETWORK
CVE-2006-6071,NETWORK
CVE-2006-6072,NETWORK
CVE-2006-6073,NETWORK
CVE-2006-6074,NETWORK
CVE-2006-6075,NETWORK
CVE-2006-6076,NETWORK
CVE-2006-6077,NETWORK
CVE-2006-6078,NETWORK
CVE-2006-6079,NETWORK
CVE-2006-6080,NETWORK
CVE-2006-6081,NETWORK
CVE-2006-6082,NETWORK
CVE-2006-6083,NETWORK
CVE-2006-6084,NETWORK
CVE-2006-6085,NETWORK
CVE-2006-6086,NETWORK
CVE-2006-6087,NETWORK
CVE-2006-6088,NETWORK
CVE-2006-6089,NETWORK
CVE-2006-6090,NETWORK
CVE-2006-6091,NETWORK
CVE-2006-6092,NETWORK
CVE-2006-6093,NETWORK
CVE-2006-6094,NETWORK
CVE-2006-6095,NETWORK
CVE-2006-6096,NETWORK
CVE-2006-6097,NETWORK
CVE-2006-6101,LOCAL
CVE-2006-6102,NETWORK
CVE-2006-6103,LOCAL
CVE-2006-6104,NETWORK
CVE-2006-6105,LOCAL
CVE-2006-6106,NETWORK
CVE-2006-6107,LOCAL
CVE-2006-6108,NETWORK
CVE-2006-6109,NETWORK
CVE-2006-6110,NETWORK
CVE-2006-6111,NETWORK
CVE-2006-6112,NETWORK
CVE-2006-6113,NETWORK
CVE-2006-6115,NETWORK
CVE-2006-6116,NETWORK
CVE-2006-6117,NETWORK
CVE-2006-6118,NETWORK
CVE-2006-6119,NETWORK
CVE-2006-6120,NETWORK
CVE-2006-6121,NETWORK
CVE-2006-6122,NETWORK
CVE-2006-6123,NETWORK
CVE-2006-6124,NETWORK
CVE-2006-6125,NETWORK
CVE-2006-6126,LOCAL
CVE-2006-6127,LOCAL
CVE-2006-6128,LOCAL
CVE-2006-6129,LOCAL
CVE-2006-6130,LOCAL
CVE-2006-6131,LOCAL
CVE-2006-6132,NETWORK
CVE-2006-6133,NETWORK
CVE-2006-6134,NETWORK
CVE-2006-6135,NETWORK
CVE-2006-6136,NETWORK
CVE-2006-6137,NETWORK
CVE-2006-6138,NETWORK
CVE-2006-6139,NETWORK
CVE-2006-6140,NETWORK
CVE-2006-6141,NETWORK
CVE-2006-6142,NETWORK
CVE-2006-6143,NETWORK
CVE-2006-6144,NETWORK
CVE-2006-6145,LOCAL
CVE-2006-6146,NETWORK
CVE-2006-6147,NETWORK
CVE-2006-6148,NETWORK
CVE-2006-6149,NETWORK
CVE-2006-6150,NETWORK
CVE-2006-6151,NETWORK
CVE-2006-6152,NETWORK
CVE-2006-6153,NETWORK
CVE-2006-6154,NETWORK
CVE-2006-6155,NETWORK
CVE-2006-6156,NETWORK
CVE-2006-6157,NETWORK
CVE-2006-6158,NETWORK
CVE-2006-6159,NETWORK
CVE-2006-6160,NETWORK
CVE-2006-6161,NETWORK
CVE-2006-6162,NETWORK
CVE-2006-6163,NETWORK
CVE-2006-6164,LOCAL
CVE-2006-6165,LOCAL
CVE-2006-6166,NETWORK
CVE-2006-6167,NETWORK
CVE-2006-6168,NETWORK
CVE-2006-6169,NETWORK
CVE-2006-6170,NETWORK
CVE-2006-6171,NETWORK
CVE-2006-6172,NETWORK
CVE-2006-6173,LOCAL
CVE-2006-6174,NETWORK
CVE-2006-6175,NETWORK
CVE-2006-6176,NETWORK
CVE-2006-6177,NETWORK
CVE-2006-6178,NETWORK
CVE-2006-6179,NETWORK
CVE-2006-6180,NETWORK
CVE-2006-6181,NETWORK
CVE-2006-6182,LOCAL
CVE-2006-6183,NETWORK
CVE-2006-6184,NETWORK
CVE-2006-6185,NETWORK
CVE-2006-6186,NETWORK
CVE-2006-6187,NETWORK
CVE-2006-6188,NETWORK
CVE-2006-6189,NETWORK
CVE-2006-6190,NETWORK
CVE-2006-6191,NETWORK
CVE-2006-6192,NETWORK
CVE-2006-6193,NETWORK
CVE-2006-6194,NETWORK
CVE-2006-6195,NETWORK
CVE-2006-6196,NETWORK
CVE-2006-6197,NETWORK
CVE-2006-6198,NETWORK
CVE-2006-6199,NETWORK
CVE-2006-6200,NETWORK
CVE-2006-6201,NETWORK
CVE-2006-6202,NETWORK
CVE-2006-6203,NETWORK
CVE-2006-6204,NETWORK
CVE-2006-6205,NETWORK
CVE-2006-6206,NETWORK
CVE-2006-6207,NETWORK
CVE-2006-6208,NETWORK
CVE-2006-6209,NETWORK
CVE-2006-6210,NETWORK
CVE-2006-6211,NETWORK
CVE-2006-6212,NETWORK
CVE-2006-6213,NETWORK
CVE-2006-6214,NETWORK
CVE-2006-6215,NETWORK
CVE-2006-6216,NETWORK
CVE-2006-6217,NETWORK
CVE-2006-6218,NETWORK
CVE-2006-6219,NETWORK
CVE-2006-6220,NETWORK
CVE-2006-6221,NETWORK
CVE-2006-6222,NETWORK
CVE-2006-6223,NETWORK
CVE-2006-6224,NETWORK
CVE-2006-6225,NETWORK
CVE-2006-6226,NETWORK
CVE-2006-6227,NETWORK
CVE-2006-6228,NETWORK
CVE-2006-6229,NETWORK
CVE-2006-6230,NETWORK
CVE-2006-6231,NETWORK
CVE-2006-6232,NETWORK
CVE-2006-6233,NETWORK
CVE-2006-6234,NETWORK
CVE-2006-6235,NETWORK
CVE-2006-6236,NETWORK
CVE-2006-6237,NETWORK
CVE-2006-6238,NETWORK
CVE-2006-6239,NETWORK
CVE-2006-6240,NETWORK
CVE-2006-6241,NETWORK
CVE-2006-6242,NETWORK
CVE-2006-6243,NETWORK
CVE-2006-6244,NETWORK
CVE-2006-6245,NETWORK
CVE-2006-6246,NETWORK
CVE-2006-6247,NETWORK
CVE-2006-6248,NETWORK
CVE-2006-6249,NETWORK
CVE-2006-6250,NETWORK
CVE-2006-6251,NETWORK
CVE-2006-6252,NETWORK
CVE-2006-6253,NETWORK
CVE-2006-6254,NETWORK
CVE-2006-6255,NETWORK
CVE-2006-6256,NETWORK
CVE-2006-6257,NETWORK
CVE-2006-6258,NETWORK
CVE-2006-6259,NETWORK
CVE-2006-6260,NETWORK
CVE-2006-6261,NETWORK
CVE-2006-6262,NETWORK
CVE-2006-6263,NETWORK
CVE-2006-6264,NETWORK
CVE-2006-6265,ADJACENT_NETWORK
CVE-2006-6266,NETWORK
CVE-2006-6267,NETWORK
CVE-2006-6268,NETWORK
CVE-2006-6269,NETWORK
CVE-2006-6270,NETWORK
CVE-2006-6271,NETWORK
CVE-2006-6272,NETWORK
CVE-2006-6273,NETWORK
CVE-2006-6274,NETWORK
CVE-2006-6275,LOCAL
CVE-2006-6276,NETWORK
CVE-2006-6277,NETWORK
CVE-2006-6278,NETWORK
CVE-2006-6279,NETWORK
CVE-2006-6280,NETWORK
CVE-2006-6281,NETWORK
CVE-2006-6282,NETWORK
CVE-2006-6283,NETWORK
CVE-2006-6284,NETWORK
CVE-2006-6285,NETWORK
CVE-2006-6286,LOCAL
CVE-2006-6287,NETWORK
CVE-2006-6288,LOCAL
CVE-2006-6289,NETWORK
CVE-2006-6290,NETWORK
CVE-2006-6291,NETWORK
CVE-2006-6292,ADJACENT_NETWORK
CVE-2006-6293,NETWORK
CVE-2006-6294,NETWORK
CVE-2006-6295,NETWORK
CVE-2006-6296,ADJACENT_NETWORK
CVE-2006-6297,NETWORK
CVE-2006-6298,NETWORK
CVE-2006-6299,NETWORK
CVE-2006-6300,NETWORK
CVE-2006-6301,NETWORK
CVE-2006-6302,NETWORK
CVE-2006-6303,NETWORK
CVE-2006-6304,NETWORK
CVE-2006-6305,NETWORK
CVE-2006-6306,LOCAL
CVE-2006-6307,NETWORK
CVE-2006-6308,LOCAL
CVE-2006-6309,NETWORK
CVE-2006-6310,NETWORK
CVE-2006-6311,NETWORK
CVE-2006-6318,NETWORK
CVE-2006-6328,NETWORK
CVE-2006-6329,NETWORK
CVE-2006-6330,NETWORK
CVE-2006-6331,NETWORK
CVE-2006-6332,NETWORK
CVE-2006-6333,NETWORK
CVE-2006-6334,NETWORK
CVE-2006-6335,NETWORK
CVE-2006-6336,NETWORK
CVE-2006-6337,NETWORK
CVE-2006-6338,NETWORK
CVE-2006-6339,NETWORK
CVE-2006-6340,NETWORK
CVE-2006-6341,NETWORK
CVE-2006-6342,NETWORK
CVE-2006-6343,NETWORK
CVE-2006-6344,NETWORK
CVE-2006-6345,NETWORK
CVE-2006-6346,NETWORK
CVE-2006-6347,NETWORK
CVE-2006-6348,NETWORK
CVE-2006-6349,NETWORK
CVE-2006-6350,NETWORK
CVE-2006-6351,NETWORK
CVE-2006-6352,NETWORK
CVE-2006-6353,NETWORK
CVE-2006-6354,NETWORK
CVE-2006-6355,NETWORK
CVE-2006-6356,NETWORK
CVE-2006-6357,NETWORK
CVE-2006-6358,NETWORK
CVE-2006-6359,NETWORK
CVE-2006-6360,NETWORK
CVE-2006-6361,NETWORK
CVE-2006-6363,NETWORK
CVE-2006-6364,NETWORK
CVE-2006-6365,NETWORK
CVE-2006-6366,NETWORK
CVE-2006-6367,NETWORK
CVE-2006-6368,NETWORK
CVE-2006-6369,NETWORK
CVE-2006-6370,NETWORK
CVE-2006-6371,NETWORK
CVE-2006-6372,NETWORK
CVE-2006-6373,NETWORK
CVE-2006-6374,NETWORK
CVE-2006-6375,NETWORK
CVE-2006-6376,NETWORK
CVE-2006-6377,NETWORK
CVE-2006-6378,NETWORK
CVE-2006-6379,NETWORK
CVE-2006-6380,NETWORK
CVE-2006-6381,NETWORK
CVE-2006-6382,LOCAL
CVE-2006-6383,LOCAL
CVE-2006-6384,NETWORK
CVE-2006-6385,LOCAL
CVE-2006-6386,NETWORK
CVE-2006-6387,NETWORK
CVE-2006-6388,NETWORK
CVE-2006-6389,NETWORK
CVE-2006-6390,NETWORK
CVE-2006-6391,NETWORK
CVE-2006-6392,NETWORK
CVE-2006-6393,NETWORK
CVE-2006-6394,NETWORK
CVE-2006-6395,NETWORK
CVE-2006-6396,NETWORK
CVE-2006-6397,LOCAL
CVE-2006-6398,NETWORK
CVE-2006-6399,NETWORK
CVE-2006-6400,NETWORK
CVE-2006-6401,NETWORK
CVE-2006-6402,NETWORK
CVE-2006-6403,NETWORK
CVE-2006-6404,NETWORK
CVE-2006-6405,NETWORK
CVE-2006-6406,NETWORK
CVE-2006-6407,NETWORK
CVE-2006-6408,NETWORK
CVE-2006-6409,NETWORK
CVE-2006-6410,LOCAL
CVE-2006-6411,NETWORK
CVE-2006-6413,NETWORK
CVE-2006-6414,NETWORK
CVE-2006-6415,NETWORK
CVE-2006-6416,NETWORK
CVE-2006-6417,NETWORK
CVE-2006-6418,LOCAL
CVE-2006-6419,NETWORK
CVE-2006-6420,NETWORK
CVE-2006-6421,NETWORK
CVE-2006-6422,NETWORK
CVE-2006-6423,NETWORK
CVE-2006-6424,NETWORK
CVE-2006-6425,NETWORK
CVE-2006-6426,NETWORK
CVE-2006-6427,NETWORK
CVE-2006-6428,NETWORK
CVE-2006-6429,NETWORK
CVE-2006-6430,NETWORK
CVE-2006-6431,NETWORK
CVE-2006-6432,NETWORK
CVE-2006-6433,NETWORK
CVE-2006-6434,NETWORK
CVE-2006-6435,NETWORK
CVE-2006-6436,NETWORK
CVE-2006-6437,NETWORK
CVE-2006-6438,LOCAL
CVE-2006-6439,NETWORK
CVE-2006-6440,NETWORK
CVE-2006-6441,LOCAL
CVE-2006-6442,NETWORK
CVE-2006-6443,NETWORK
CVE-2006-6444,NETWORK
CVE-2006-6445,NETWORK
CVE-2006-6446,NETWORK
CVE-2006-6447,NETWORK
CVE-2006-6448,NETWORK
CVE-2006-6449,NETWORK
CVE-2006-6450,NETWORK
CVE-2006-6451,NETWORK
CVE-2006-6452,NETWORK
CVE-2006-6453,NETWORK
CVE-2006-6454,NETWORK
CVE-2006-6455,NETWORK
CVE-2006-6456,NETWORK
CVE-2006-6457,NETWORK
CVE-2006-6458,NETWORK
CVE-2006-6459,NETWORK
CVE-2006-6460,NETWORK
CVE-2006-6461,NETWORK
CVE-2006-6462,NETWORK
CVE-2006-6463,NETWORK
CVE-2006-6464,NETWORK
CVE-2006-6465,NETWORK
CVE-2006-6466,NETWORK
CVE-2006-6467,ADJACENT_NETWORK
CVE-2006-6468,ADJACENT_NETWORK
CVE-2006-6469,ADJACENT_NETWORK
CVE-2006-6470,NETWORK
CVE-2006-6471,NETWORK
CVE-2006-6472,NETWORK
CVE-2006-6473,NETWORK
CVE-2006-6474,LOCAL
CVE-2006-6475,NETWORK
CVE-2006-6476,LOCAL
CVE-2006-6477,LOCAL
CVE-2006-6478,NETWORK
CVE-2006-6479,NETWORK
CVE-2006-6480,NETWORK
CVE-2006-6481,NETWORK
CVE-2006-6482,NETWORK
CVE-2006-6483,NETWORK
CVE-2006-6484,NETWORK
CVE-2006-6485,NETWORK
CVE-2006-6486,NETWORK
CVE-2006-6487,NETWORK
CVE-2006-6488,NETWORK
CVE-2006-6489,NETWORK
CVE-2006-6490,NETWORK
CVE-2006-6493,NETWORK
CVE-2006-6494,LOCAL
CVE-2006-6495,LOCAL
CVE-2006-6496,LOCAL
CVE-2006-6497,NETWORK
